@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
9463,'2016/09/29 00:24:22:626',37,0.949119,0.475021,0.234194,0.378622,0.301594,0.17336,0.32671,0.145629,0.170304,0.332162,0.302089,0.259031,0.318125,4
9464,'2016/09/29 00:24:22:643',37,0.962366,0.507867,0.312515,0.265462,0.26443,0.060823,0.081365,0.241805,0.342779,0.462966,0.332647,0.258614,0.170297,4
9465,'2016/09/29 00:24:22:661',37,0.874453,0.418179,0.427435,0.33527,0.096485,0.114433,0.284352,0.36594,0.261474,0.390274,0.376902,0.210036,0.295206,4
9466,'2016/09/29 00:24:22:677',37,0.892263,0.37647,0.326166,0.484889,0.243366,0.028531,0.222731,0.338624,0.305545,0.222707,0.10597,0.212802,0.389183,4
9467,'2016/09/29 00:24:22:693',37,0.908681,0.377933,0.409835,0.47983,0.326505,0.156384,0.20132,0.381027,0.349715,0.287704,0.074362,0.079955,0.290814,4
9468,'2016/09/29 00:24:22:710',37,0.859448,0.354954,0.230253,0.182841,0.165192,0.118931,0.225476,0.37402,0.285256,0.268246,0.29143,0.305123,0.352927,4
9469,'2016/09/29 00:24:22:727',37,0.793646,0.352786,0.179356,0.35091,0.309365,0.310378,0.293011,0.359689,0.332545,0.280606,0.21957,0.216213,0.287031,4
9470,'2016/09/29 00:24:22:743',37,0.984482,0.695759,0.344313,0.392605,0.259906,0.055369,0.165384,0.215607,0.285435,0.311211,0.229313,0.234401,0.249218,4
9471,'2016/09/29 00:24:22:760',37,0.911757,0.543191,0.315869,0.290274,0.055035,0.116993,0.269355,0.287357,0.30574,0.351924,0.304331,0.119592,0.282492,4
9472,'2016/09/29 00:24:22:777',37,0.943365,0.575573,0.400838,0.183511,0.040462,0.28987,0.428406,0.303794,0.146604,0.219164,0.352706,0.269444,0.260257,4
9473,'2016/09/29 00:24:22:794',37,0.681547,0.346461,0.244016,0.275286,0.160739,0.157258,0.188515,0.304167,0.415122,0.310625,0.435293,0.414566,0.336308,4
9474,'2016/09/29 00:24:22:811',37,0.81698,0.516118,0.33656,0.252488,0.259429,0.148873,0.193099,0.230997,0.33265,0.357083,0.32989,0.294674,0.281194,4
9475,'2016/09/29 00:24:22:827',37,0.711265,0.325942,0.340349,0.293803,0.04494,0.101071,0.319021,0.354307,0.434912,0.397709,0.341228,0.337426,0.423709,4
9476,'2016/09/29 00:24:22:844',37,0.700158,0.316181,0.205215,0.372127,0.368478,0.199346,0.159512,0.186946,0.283081,0.344094,0.344465,0.265415,0.330931,4
9477,'2016/09/29 00:24:22:860',37,0.865496,0.423055,0.217871,0.224018,0.21151,0.225807,0.432188,0.26685,0.132755,0.395531,0.307872,0.168469,0.302254,4
9478,'2016/09/29 00:24:22:877',37,0.91727,0.448718,0.210919,0.328611,0.243353,0.299792,0.184254,0.269349,0.392179,0.281134,0.198544,0.245104,0.391828,4
9479,'2016/09/29 00:24:22:893',37,0.851287,0.503633,0.386469,0.374203,0.170733,0.143268,0.326598,0.262978,0.247585,0.140306,0.145624,0.158056,0.444128,4
9480,'2016/09/29 00:24:22:910',37,0.840145,0.482019,0.343976,0.453072,0.443083,0.17207,0.219038,0.143211,0.187117,0.308654,0.304292,0.269144,0.189437,4
9481,'2016/09/29 00:24:22:927',37,0.803272,0.405334,0.24856,0.359298,0.397315,0.211605,0.352538,0.275468,0.125529,0.339375,0.316112,0.253494,0.250526,4
9482,'2016/09/29 00:24:22:944',37,0.913344,0.599729,0.446643,0.235098,0.261867,0.315923,0.28285,0.181218,0.179055,0.187298,0.103858,0.245019,0.468899,4
9483,'2016/09/29 00:24:22:961',37,0.804197,0.369137,0.449846,0.324754,0.247751,0.210457,0.31512,0.311581,0.317168,0.435702,0.286216,0.155671,0.316665,4
9484,'2016/09/29 00:24:22:977',37,0.885994,0.460022,0.54414,0.537321,0.285025,0.044713,0.210504,0.282947,0.196436,0.129519,0.202262,0.222174,0.392154,4
9485,'2016/09/29 00:24:22:993',37,0.813327,0.31425,0.21585,0.318369,0.395315,0.371008,0.282521,0.124642,0.256071,0.341415,0.310783,0.246296,0.250675,4
9486,'2016/09/29 00:24:23:010',37,0.796584,0.494022,0.41433,0.443925,0.355671,0.215881,0.2261,0.213128,0.280579,0.249733,0.131265,0.142939,0.328515,4
9487,'2016/09/29 00:24:23:027',37,0.907679,0.602902,0.233757,0.363049,0.332997,0.185853,0.186132,0.224874,0.303439,0.284615,0.24893,0.300941,0.296933,4
9488,'2016/09/29 00:24:23:044',37,0.789684,0.383765,0.354005,0.234536,0.290687,0.265989,0.17733,0.176026,0.261586,0.32974,0.24751,0.365428,0.379258,4
9489,'2016/09/29 00:24:23:060',37,0.784248,0.486044,0.319256,0.47271,0.491355,0.447334,0.371356,0.014453,0.067714,0.224511,0.314463,0.21069,0.326297,4
9490,'2016/09/29 00:24:23:076',37,0.933046,0.460002,0.113593,0.257628,0.393587,0.275183,0.329398,0.170708,0.193734,0.38767,0.308144,0.179443,0.335498,4
9491,'2016/09/29 00:24:23:094',37,0.870523,0.426505,0.024819,0.131171,0.272708,0.33429,0.330914,0.134831,0.333067,0.446949,0.310599,0.236207,0.483505,4
9492,'2016/09/29 00:24:23:111',37,0.692333,0.291404,0.227807,0.452391,0.400862,0.43674,0.512357,0.21243,0.11406,0.209825,0.171652,0.213313,0.35465,4
9493,'2016/09/29 00:24:23:127',37,0.818569,0.144987,0.107463,0.397462,0.521758,0.404314,0.345074,0.21193,0.227539,0.250399,0.231173,0.239781,0.382931,4
9494,'2016/09/29 00:24:23:144',37,0.942767,0.228339,-0.092037,0.099364,0.397924,0.437542,0.303782,0.041772,0.048373,0.207151,0.398258,0.478142,0.303623,4
9495,'2016/09/29 00:24:23:160',37,0.909185,0.049684,-0.21776,0.13686,0.370921,0.425199,0.396665,0.175537,0.10778,0.369277,0.231731,0.253264,0.341314,4
9496,'2016/09/29 00:24:23:177',37,1.022784,0.211606,-0.000805,0.097528,0.366978,0.362849,0.466017,0.125916,0.044083,0.291246,0.378611,0.32079,0.32257,4
9497,'2016/09/29 00:24:23:194',37,1.029708,0.269047,0.110314,0.137714,0.270449,0.456767,0.347315,0.155775,0.17693,0.226296,0.270753,0.311073,0.3502,4
9498,'2016/09/29 00:24:23:211',37,0.917406,0.216184,0.039531,0.28324,0.318017,0.306989,0.358821,0.269503,0.170914,0.28706,0.357595,0.351285,0.33041,4
9499,'2016/09/29 00:24:23:227',37,1.054975,0.290678,-0.009525,0.143769,0.293559,0.254471,0.362541,0.154754,0.091031,0.281975,0.388459,0.376416,0.462577,4
9500,'2016/09/29 00:24:23:244',37,1.14009,0.328629,-0.092941,0.025808,0.096785,0.386131,0.5606,0.161031,0.047551,0.25057,0.317267,0.313545,0.357091,4
9501,'2016/09/29 00:24:23:260',37,1.190614,0.267491,-0.05709,-0.035712,0.331407,0.424097,0.386032,0.24724,0.167227,0.240532,0.22335,0.353088,0.28126,4
9502,'2016/09/29 00:24:23:277',37,1.06169,0.134153,-0.153706,0.042271,0.380365,0.391649,0.359596,0.307024,0.260491,0.396276,0.302438,0.208296,0.29002,4
9503,'2016/09/29 00:24:23:294',37,1.062648,0.471578,0.042991,-0.073293,0.137611,0.332001,0.556756,0.334269,0.182156,0.124008,0.28778,0.200858,0.194129,4
9504,'2016/09/29 00:24:23:311',37,1.215581,0.381918,-0.085431,-0.039989,0.220443,0.285535,0.352632,0.284238,0.14326,0.247411,0.285966,0.454147,0.320649,4
9505,'2016/09/29 00:24:23:327',37,1.124253,0.381362,-0.20817,-0.20177,0.152089,0.507344,0.449583,0.135044,0.051273,0.22683,0.353659,0.292489,0.391724,4
9506,'2016/09/29 00:24:23:344',37,1.005818,0.15792,-0.164627,-0.098175,0.11801,0.520213,0.493496,0.176424,0.186054,0.435224,0.476411,0.360774,0.323618,4
9507,'2016/09/29 00:24:23:361',37,1.103565,0.52964,0.071488,0.060023,0.281797,0.235372,0.32717,0.249261,0.240099,0.115084,0.245517,0.264108,0.262235,4
9508,'2016/09/29 00:24:23:378',37,1.025448,0.250791,-0.115922,0.050944,0.341252,0.32957,0.383287,0.198969,0.248653,0.272646,0.329267,0.370526,0.336013,4
9509,'2016/09/29 00:24:23:394',37,1.065874,0.397272,0.028259,0.068244,0.28359,0.287948,0.36561,0.117157,0.137681,0.244271,0.319682,0.353655,0.245086,4
9510,'2016/09/29 00:24:23:410',37,0.921263,0.256609,-0.116059,-0.022194,0.20374,0.240992,0.374131,0.311825,0.107981,0.261173,0.314691,0.396221,0.42258,4
9511,'2016/09/29 00:24:23:427',37,0.951152,0.406264,0.12436,0.09316,0.114532,0.256989,0.529764,0.354276,0.329131,0.368229,0.294022,0.224286,0.096274,4
9512,'2016/09/29 00:24:23:444',37,0.99119,0.271085,0.021471,-0.024131,0.126182,0.111247,0.327995,0.294079,0.309578,0.218889,0.320229,0.268301,0.298284,4
9513,'2016/09/29 00:24:23:461',37,0.92384,0.293194,-0.07691,-0.126762,0.175618,0.422279,0.630307,0.45064,0.251221,0.223336,0.242013,0.245216,0.300396,4
9514,'2016/09/29 00:24:23:477',37,0.970143,0.236302,0.015322,0.229792,0.264208,0.27835,0.286298,0.120016,0.247614,0.223701,0.227592,0.296822,0.372282,4
9515,'2016/09/29 00:24:23:494',37,1.062179,0.310294,-0.056541,-0.025818,0.030814,0.310751,0.449896,0.458139,0.279307,0.156085,0.182583,0.291883,0.284396,4
9516,'2016/09/29 00:24:23:511',37,0.934818,0.402149,-0.024822,0.120462,0.162123,0.126407,0.558561,0.482043,0.269425,0.188979,0.256452,0.304333,0.353958,4
9517,'2016/09/29 00:24:23:527',37,0.890439,0.417089,-0.02098,0.016677,0.120734,0.186363,0.399226,0.435144,0.214252,0.345633,0.380842,0.253451,0.206815,4
9518,'2016/09/29 00:24:23:543',37,1.230846,0.456572,0.148803,-0.011779,0.065041,0.077997,0.347991,0.231349,0.329745,0.386303,0.242733,0.122025,0.205774,4
9519,'2016/09/29 00:24:23:561',37,1.059468,0.552205,0.113087,0.228403,0.041939,0.116932,0.346518,0.216768,0.341017,0.505411,0.15767,0.211412,0.245086,4
9520,'2016/09/29 00:24:23:577',37,1.061621,0.460756,0.055907,0.160433,0.241664,0.394334,0.422049,0.223767,0.23208,0.197819,0.252012,0.168213,0.210957,4
9521,'2016/09/29 00:24:23:594',37,1.036175,0.458274,0.102103,0.206361,0.137235,0.059768,0.273243,0.548849,0.450979,0.255571,0.216776,0.232834,0.170438,4
9522,'2016/09/29 00:24:23:611',37,1.146946,0.418865,0.128173,0.01776,0.026881,0.33694,0.322629,0.233932,0.264075,0.30137,0.198491,0.201424,0.372207,4
9523,'2016/09/29 00:24:23:627',37,1.003081,0.533869,0.33011,0.331147,0.202487,0.196847,0.263811,0.172777,0.226346,0.204395,0.221483,0.264648,0.211689,4
9524,'2016/09/29 00:24:23:643',37,1.01333,0.412352,0.273725,0.0212,-0.083458,0.087305,0.322877,0.324636,0.500865,0.380589,0.202237,0.191638,0.249487,4
9525,'2016/09/29 00:24:23:660',37,0.928489,0.510309,0.153213,0.173662,0.178689,0.282013,0.337896,0.208914,0.350956,0.543501,0.331919,0.21062,0.30072,4
9526,'2016/09/29 00:24:23:677',37,0.864626,0.348932,0.407857,0.347733,0.128227,0.111762,0.192823,0.225988,0.246846,0.246842,0.171742,0.249718,0.358485,4
9527,'2016/09/29 00:24:23:694',37,0.809484,0.326539,0.226601,0.353237,0.429915,0.231749,0.434509,0.345687,0.19093,0.283454,0.211074,0.22219,0.289575,4
9528,'2016/09/29 00:24:23:710',37,0.840397,0.319019,0.141296,0.2897,0.210082,0.154537,0.41013,0.225898,0.285166,0.414436,0.318137,0.323702,0.315759,4
9529,'2016/09/29 00:24:23:727',37,0.757201,0.3009,0.06335,0.080382,0.211124,0.355537,0.428111,0.379274,0.393029,0.484808,0.20031,0.181148,0.312305,4
9530,'2016/09/29 00:24:23:744',37,0.892368,0.218102,0.094454,0.158091,0.210311,0.140533,0.36519,0.259498,0.375057,0.355924,0.278863,0.375153,0.336635,4
9531,'2016/09/29 00:24:23:761',37,0.877781,0.190055,-0.016373,0.040658,0.095739,0.399734,0.500238,0.269443,0.276658,0.363912,0.40675,0.24635,0.370071,4
9532,'2016/09/29 00:24:23:777',37,0.962529,0.480377,0.245701,0.111073,0.180725,0.240616,0.302294,0.201872,0.216293,0.170297,0.247393,0.299576,0.416013,4
9533,'2016/09/29 00:24:23:794',37,0.897696,0.406199,0.100831,0.12953,0.296316,0.202943,0.208653,0.243822,0.238317,0.406528,0.41646,0.461676,0.371427,4
9534,'2016/09/29 00:24:23:810',37,0.953884,0.332649,0.169116,0.022728,0.000604,0.184385,0.273897,0.344204,0.371533,0.395923,0.300292,0.421593,0.365442,4
9535,'2016/09/29 00:24:23:827',37,0.849004,0.338036,0.222963,0.19951,0.301003,0.310236,0.294717,0.439554,0.447603,0.312607,0.201915,0.199335,0.160631,4
9536,'2016/09/29 00:24:23:844',37,0.800717,0.177959,0.085325,0.13557,0.412534,0.30015,0.374556,0.256489,0.237716,0.32075,0.300071,0.344776,0.307797,4
9537,'2016/09/29 00:24:23:861',37,0.978461,0.403187,0.181518,0.174838,0.220879,0.246052,0.370616,0.251373,0.303847,0.378044,0.317428,0.202823,0.232772,4
9538,'2016/09/29 00:24:23:877',37,0.951321,0.496252,0.223641,0.36953,0.230297,0.223626,0.356335,0.325378,0.240417,0.318742,0.266121,0.139111,0.260543,4
9539,'2016/09/29 00:24:23:894',37,1.02085,0.272964,0.06123,0.209659,0.286696,0.25779,0.460348,0.33871,0.227889,0.198088,0.309074,0.167504,0.180442,4
9540,'2016/09/29 00:24:23:910',37,0.987581,0.485237,0.094077,0.202548,0.437184,0.236424,0.245725,0.309956,0.281811,0.122757,0.181492,0.141713,0.251925,4
9541,'2016/09/29 00:24:23:927',37,0.985687,0.463665,0.053251,-0.010297,0.114648,0.185385,0.307112,0.262504,0.401746,0.383019,0.189786,0.270774,0.360871,4
9542,'2016/09/29 00:24:23:944',37,1.045259,0.531416,0.18825,0.188444,0.058177,0.139972,0.350449,0.195424,0.220682,0.237127,0.173175,0.313635,0.375629,4
9543,'2016/09/29 00:24:23:961',37,1.053313,0.33895,0.092514,0.201127,0.160018,0.418071,0.416189,0.267277,0.352308,0.323479,0.24393,0.023552,0.202813,4
9544,'2016/09/29 00:24:23:976',37,1.025456,0.431371,0.092596,0.030833,0.04817,0.37266,0.460832,0.358704,0.240834,0.236806,0.173816,0.168312,0.300664,4
9545,'2016/09/29 00:24:23:994',37,1.107047,0.548522,0.000794,-0.221192,-0.098699,0.161139,0.430181,0.537593,0.392055,0.237796,0.1329,0.278068,0.385742,4
9546,'2016/09/29 00:24:24:011',37,1.042531,0.296526,0.049768,0.000241,0.091037,0.127859,0.465462,0.436122,0.18229,0.331236,0.376969,0.379507,0.240084,4
9547,'2016/09/29 00:24:24:027',37,1.061415,0.39503,0.036748,0.028099,0.017129,0.056923,0.31371,0.298267,0.323052,0.291856,0.420692,0.469308,0.410934,4
9548,'2016/09/29 00:24:24:044',37,1.011062,0.46045,0.043439,0.157502,0.122204,0.069527,0.321731,0.351362,0.262473,0.350009,0.212134,0.249403,0.431313,4
9549,'2016/09/29 00:24:24:061',37,1.028226,0.295466,0.043159,0.089589,0.066714,0.166213,0.417679,0.326632,0.326133,0.451966,0.32717,0.191795,0.24634,4
9550,'2016/09/29 00:24:24:077',37,0.899217,0.503207,0.298856,0.28051,0.236037,0.211225,0.280439,0.216718,0.209609,0.300105,0.330317,0.224379,0.24241,4
9551,'2016/09/29 00:24:24:094',37,0.887784,0.219451,-0.062161,0.103442,0.107349,0.37995,0.434652,0.241776,0.290715,0.277459,0.257712,0.265602,0.387792,4
9552,'2016/09/29 00:24:24:111',37,0.896795,0.186277,-0.152731,0.179038,0.219956,0.478849,0.732529,0.293757,0.092266,0.279069,0.294144,0.291874,0.381451,4
9553,'2016/09/29 00:24:24:127',37,0.989107,0.236395,-0.015637,0.153137,0.044396,0.23006,0.44809,0.33591,0.273053,0.305715,0.296829,0.302482,0.279265,4
9554,'2016/09/29 00:24:24:144',37,0.875503,0.211657,-0.041837,0.116139,-0.053828,0.075362,0.557946,0.2898,0.204355,0.261821,0.327329,0.35614,0.426838,4
9555,'2016/09/29 00:24:24:161',37,0.979466,0.343773,0.053714,0.279758,0.059463,0.151225,0.608551,0.326577,0.202807,0.404829,0.279265,0.130589,0.319551,4
9556,'2016/09/29 00:24:24:177',37,0.977637,0.289066,-0.001286,0.075357,-0.080621,0.129608,0.508384,0.404097,0.313646,0.308959,0.229238,0.235786,0.371437,4
9557,'2016/09/29 00:24:24:193',37,1.083488,0.34071,-0.081324,-0.072071,0.130108,0.400011,0.545955,0.295263,0.309183,0.142484,0.168823,0.206538,0.315162,4
9558,'2016/09/29 00:24:24:210',37,0.867676,0.135025,-0.207367,-0.042742,0.118506,0.153193,0.483768,0.479819,0.389893,0.365352,0.366595,0.287207,0.3418,4
9559,'2016/09/29 00:24:24:227',37,0.962744,0.30971,0.10152,0.089563,0.053673,0.231747,0.57476,0.458098,0.312003,0.12671,0.218535,0.354932,0.327079,4
9560,'2016/09/29 00:24:24:244',37,0.935238,0.358881,0.11585,0.346158,0.161423,0.110273,0.379628,0.279193,0.312901,0.215372,0.302041,0.219359,0.185287,4
9561,'2016/09/29 00:24:24:261',37,0.973217,0.293497,0.035847,0.1082,-0.01233,0.135286,0.27772,0.185939,0.372805,0.498231,0.322552,0.20209,0.391656,4
9562,'2016/09/29 00:24:24:277',37,1.076928,0.401713,0.200516,0.269911,0.088573,0.107845,0.252112,0.167102,0.28542,0.363494,0.349241,0.284153,0.253046,4
9563,'2016/09/29 00:24:24:294',37,0.903806,0.347166,0.196128,0.097946,0.10341,0.173112,0.352048,0.316191,0.22937,0.287796,0.191709,0.173055,0.357602,4
9564,'2016/09/29 00:24:24:311',37,0.842388,0.342416,0.052628,0.197322,0.197224,0.222751,0.445749,0.297439,0.323664,0.270069,0.264432,0.265605,0.180812,4
9565,'2016/09/29 00:24:24:327',37,1.035741,0.537622,0.247215,0.280408,0.100479,0.012362,0.300994,0.274428,0.241297,0.257347,0.402153,0.27174,0.187986,4
9566,'2016/09/29 00:24:24:344',37,0.900409,0.379996,0.104892,0.193045,0.106777,-0.031481,0.119543,0.337253,0.324152,0.342843,0.324307,0.376513,0.3832,4
9567,'2016/09/29 00:24:24:361',37,0.985141,0.490402,0.21659,0.224807,0.189702,0.186044,0.292536,0.441867,0.29555,0.240269,0.162831,0.134057,0.220508,4
9568,'2016/09/29 00:24:24:378',37,0.925016,0.47749,0.145153,0.262374,0.251138,0.356299,0.494237,0.218903,0.129369,0.244568,0.260688,0.050795,0.377493,4
9569,'2016/09/29 00:24:24:394',37,0.949698,0.322618,0.083345,0.125715,0.159761,0.285046,0.425639,0.366239,0.277569,0.347968,0.379612,0.266461,0.278975,4
9570,'2016/09/29 00:24:24:411',37,0.955961,0.357378,0.162347,-0.042209,0.064474,0.281138,0.472049,0.31374,0.272598,0.166298,0.233537,0.179463,0.285602,4
9571,'2016/09/29 00:24:24:427',37,1.009199,0.383085,0.161565,0.211958,0.125521,0.223935,0.495595,0.308213,0.248476,0.317814,0.239303,0.228181,0.206876,4
9572,'2016/09/29 00:24:24:444',37,0.955667,0.416073,0.237334,0.229851,0.12557,0.144856,0.26306,0.301597,0.221248,0.259539,0.362955,0.214051,0.24978,4
9573,'2016/09/29 00:24:24:460',37,0.739609,0.136229,0.146686,0.173936,0.221184,0.430501,0.450593,0.39635,0.44039,0.383865,0.306127,0.145437,0.350699,4
9574,'2016/09/29 00:24:24:477',37,0.792989,0.329248,0.107786,0.217568,0.208755,0.192499,0.248921,0.346731,0.353362,0.391654,0.342846,0.304178,0.477232,4
9575,'2016/09/29 00:24:24:494',37,0.898293,0.329632,0.177944,0.275635,0.132173,0.067386,0.154619,0.26507,0.304362,0.282675,0.364812,0.313158,0.387769,4
9576,'2016/09/29 00:24:24:510',37,0.815651,0.403413,0.125523,0.252084,0.205753,0.267375,0.437876,0.321275,0.240756,0.302153,0.330107,0.301651,0.296132,4
9577,'2016/09/29 00:24:24:527',37,0.863503,0.401028,0.424642,0.259989,0.319779,0.393395,0.421648,0.150189,0.071146,0.214095,0.293042,0.295381,0.143429,4
9578,'2016/09/29 00:24:24:544',37,0.785717,0.476035,0.316157,0.196894,0.198223,0.189084,0.257334,0.2888,0.190276,0.198588,0.376121,0.46079,0.409047,4
9579,'2016/09/29 00:24:24:560',37,0.841439,0.305951,0.275254,0.386948,0.433701,0.275654,0.399492,0.295158,0.167831,0.2179,0.347455,0.18713,0.207454,4
9580,'2016/09/29 00:24:24:577',37,0.891486,0.514527,0.372478,0.165672,0.039669,0.144552,0.409781,0.37325,0.307115,0.195672,0.286052,0.333239,0.407818,4
9581,'2016/09/29 00:24:24:594',37,0.850411,0.497611,0.457367,0.368677,0.152916,0.020163,0.182662,0.211882,0.315478,0.322098,0.253943,0.243062,0.308094,4
9582,'2016/09/29 00:24:24:610',37,0.860374,0.377621,0.25073,0.390008,0.344586,0.108955,0.286638,0.394186,0.299515,0.356106,0.237402,0.176086,0.349169,4
9583,'2016/09/29 00:24:24:627',37,0.941268,0.388011,0.390723,0.475045,0.276175,0.220456,0.258651,0.13925,0.230596,0.169937,0.156877,0.241927,0.349559,4
9584,'2016/09/29 00:24:24:644',37,0.868825,0.44165,0.331998,0.452249,0.267909,0.256495,0.317923,0.159294,0.279783,0.469492,0.271673,0.073236,0.198334,4
9585,'2016/09/29 00:24:24:661',37,0.929842,0.398122,0.276523,0.379539,0.298132,0.239144,0.297804,0.045567,0.217386,0.332111,0.208516,0.213198,0.251663,4
9586,'2016/09/29 00:24:24:678',37,0.893411,0.543226,0.467527,0.238776,0.27427,0.170601,0.319786,0.214555,0.331885,0.329367,0.046665,0.155961,0.340599,4
9587,'2016/09/29 00:24:24:694',37,0.866894,0.563094,0.406393,0.358154,0.180049,0.022867,0.209825,0.260923,0.303233,0.40135,0.368396,0.184282,0.270874,4
9588,'2016/09/29 00:24:24:710',37,0.775102,0.460774,0.389339,0.34705,0.235426,0.106612,0.22683,0.283552,0.49549,0.412506,0.346989,0.310311,0.12901,4
9589,'2016/09/29 00:24:24:727',37,0.783191,0.292904,0.351084,0.496443,0.433844,0.422228,0.349711,0.153435,0.209811,0.31849,0.348647,0.162176,0.205137,4
9590,'2016/09/29 00:24:24:744',37,0.715981,0.437581,0.260734,0.243284,0.06898,0.136468,0.363121,0.209892,0.338548,0.409472,0.386188,0.376883,0.33457,4
9591,'2016/09/29 00:24:24:761',37,0.860169,0.483131,0.210093,0.217813,0.127532,0.207886,0.285628,0.347209,0.477042,0.263986,0.229701,0.218531,0.374699,4
9592,'2016/09/29 00:24:24:777',37,0.871727,0.317117,0.251194,0.365,0.24353,0.137698,0.127736,0.169367,0.333413,0.340726,0.354521,0.272558,0.380551,4
9593,'2016/09/29 00:24:24:794',37,0.652026,0.4114,0.318967,0.26123,0.372006,0.383862,0.259554,0.097785,0.306778,0.525483,0.234069,0.270021,0.340729,4
9594,'2016/09/29 00:24:24:811',37,0.5775,0.221112,0.166209,0.371056,0.233403,0.167417,0.449698,0.355296,0.329281,0.583946,0.392159,0.345873,0.294973,4
9595,'2016/09/29 00:24:24:827',37,0.899134,0.395171,0.296103,0.260314,-0.020689,0.038652,0.183217,0.286247,0.357678,0.379065,0.244948,0.21106,0.326945,4
9596,'2016/09/29 00:24:24:844',37,0.918313,0.442476,0.39445,0.280172,0.261819,-0.035666,0.088976,0.186215,0.235934,0.362231,0.32325,0.389355,0.337931,4
9597,'2016/09/29 00:24:24:861',37,0.770482,0.460566,0.349357,0.557332,0.301892,0.165637,0.212169,0.258148,0.141674,0.277415,0.345561,0.288303,0.2828,4
9598,'2016/09/29 00:24:24:878',37,0.757563,0.451268,0.38599,0.384559,0.328604,0.291983,0.404625,0.194539,0.114747,0.211401,0.209646,0.190556,0.280894,4
9599,'2016/09/29 00:24:24:894',37,0.687429,0.395775,0.350335,0.234813,0.158821,0.261719,0.497648,0.349913,0.438634,0.323577,0.201108,0.23911,0.381762,4
9600,'2016/09/29 00:24:24:911',37,0.956056,0.42966,0.214851,0.308305,0.247574,0.219497,0.128646,0.16848,0.193291,0.438312,0.259221,0.295103,0.270664,4
9601,'2016/09/29 00:24:24:928',37,0.800559,0.360549,0.243293,0.429161,0.482175,0.205737,0.247278,0.256326,0.343358,0.316983,0.265444,0.263674,0.172427,4
9602,'2016/09/29 00:24:24:943',37,0.820334,0.458289,0.303328,0.289602,0.238317,0.366566,0.455974,0.290972,0.197932,0.184334,0.27153,0.156531,0.304689,4
9603,'2016/09/29 00:24:24:960',37,0.627154,0.366261,0.280002,0.46726,0.451104,0.376155,0.31755,0.281328,0.241498,0.311332,0.219222,0.167567,0.387008,4
9604,'2016/09/29 00:24:24:977',37,0.927753,0.490095,0.260894,0.396924,0.327051,0.233576,0.330638,0.278607,0.236063,0.128915,0.095919,0.312471,0.344095,4
9605,'2016/09/29 00:24:24:994',37,0.925581,0.448641,0.201019,0.236033,0.269104,0.3831,0.365518,0.320544,0.258995,0.197857,0.177644,0.233937,0.33157,4
